BESS BLHI2,600
BESS DENN/LOAN2,600
BESS ECCL4,600
BESS ELVA4,600
BESS KINT2,600
BESS PEHE2,600
BESS ROTI4,600
BESS STHA2,600
H2 BEAU2,714.2857142857143
H2 COCK2,714.2857142857143
H2 HUNE4,1428.5714285714287
H2 KINT2,714.2857142857143
H2 NGET,5000.0
H2 PEHE2,714.2857142857143
H2 TEAL2,714.2857142857143
